position	post_id	post_by	post_text	post_published	comment_id	comment_by	is_reply	comment_message	comment_published	comment_like_count
132_1	152605961465739_948682695191391	29cc1edd5aea801b3dd1bb549f122c9bb3660b79		2015-07-18T18:59:44+0000	949230168469977	c6f94f0812d33de3a837c6963e6fdeeafa6ee45e	0	"Muy interesante la charla sobre los origenes de nuestro.pueblo"	2015-07-19T21:01:15+0000	1
135_0	152605961465739_941221459270848	29cc1edd5aea801b3dd1bb549f122c9bb3660b79		2015-07-04T15:16:30+0000	941235505936110	ebc6e9b40a52f50987553504938ca33e601c5b90	0	"Está tomada desde dentro del pueblo, no sabría decirte dónde exastamente. Si estuviese allí seguramente."	2015-07-04T16:01:17+0000	0
135_1	152605961465739_941221459270848	29cc1edd5aea801b3dd1bb549f122c9bb3660b79		2015-07-04T15:16:30+0000	941237159269278	31f4f989c7b8c329d8648f16a78a2ea78054fd9c	0	Gracias	2015-07-04T16:06:22+0000	1
139_0	152605961465739_936070623119265	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Celestino López shared I Love Alpujarra s photo to the group: Lobreños del mundo."	2015-06-25T10:23:38+0000	936086813117646	52dabe76e24b7ceaca69d273a54cb43d771c4cc7	0	Lobras	2015-06-25T11:35:05+0000	0
139_1	152605961465739_936070623119265	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Celestino López shared I Love Alpujarra s photo to the group: Lobreños del mundo."	2015-06-25T10:23:38+0000	936117173114610	1c9c46dba2ef19a359839bedc0b25a8a3762c5b5	0	"Mi pueblo"	2015-06-25T13:07:13+0000	0
139_2	152605961465739_936070623119265	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Celestino López shared I Love Alpujarra s photo to the group: Lobreños del mundo."	2015-06-25T10:23:38+0000	936134849779509	31f4f989c7b8c329d8648f16a78a2ea78054fd9c	0	"Mi pueblo. Lobras"	2015-06-25T14:02:20+0000	0
139_3	152605961465739_936070623119265	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Celestino López shared I Love Alpujarra s photo to the group: Lobreños del mundo."	2015-06-25T10:23:38+0000	936144379778556	8183de34bd509315824374e923fe00d95c1922e6	0	"Lobras City. Buenos veranos en el poli...."	2015-06-25T14:26:13+0000	0
139_4	152605961465739_936070623119265	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Celestino López shared I Love Alpujarra s photo to the group: Lobreños del mundo."	2015-06-25T10:23:38+0000	936172043109123	97cc8ecc395d1a6913751fa2aa2ab695164b5798	0	"Mi casa"	2015-06-25T15:34:46+0000	0
140_0	152605961465739_934935966566064	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Celestino López shared I Love Alpujarra s photo to the group: Lobreños del mundo."	2015-06-23T09:41:41+0000	934953826564278	31f4f989c7b8c329d8648f16a78a2ea78054fd9c	0	"Mi pueblo , bonito"	2015-06-23T10:59:18+0000	0
140_1	152605961465739_934935966566064	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Celestino López shared I Love Alpujarra s photo to the group: Lobreños del mundo."	2015-06-23T09:41:41+0000	934984573227870	da913a2731b87d9af838e9324811fac0667ff9e4	0	"Hayyyyy k alegría cada vez k llegábamos ahí ya sabíamos k era pasarnolo bombaaa"	2015-06-23T12:20:37+0000	0
143_0	152605961465739_927776277282033	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"ME GUSTA LA ALPUJARRA. Grupo para alpujarreños y amigos de LA ALPUJARRA. Se admiten fotos y vídeos  comentarios  publicaciones de eventos  historia  etc. que guarden relación con esta Comarca. Nuestro propósito es propagar nuestra tierra por todas partes  entre nuestros amigos y los que se vayan integrando. No es comercial por lo que no se admite publicidad. Tampoco publicaciones obsenas."	2015-06-09T15:15:24+0000	927821607277500	444fefe2dd832861e380d03ffce1855b7b41243c	0	"Ese rincon lo conozco muy bien. Precioso pueblo. LOBRAS"	2015-06-09T17:37:37+0000	2
143_1	152605961465739_927776277282033	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"ME GUSTA LA ALPUJARRA. Grupo para alpujarreños y amigos de LA ALPUJARRA. Se admiten fotos y vídeos  comentarios  publicaciones de eventos  historia  etc. que guarden relación con esta Comarca. Nuestro propósito es propagar nuestra tierra por todas partes  entre nuestros amigos y los que se vayan integrando. No es comercial por lo que no se admite publicidad. Tampoco publicaciones obsenas."	2015-06-09T15:15:24+0000	927836140609380	5f2ce636add4c4b45a9ae895fdd2cdef91262fe4	0	"Minha origem  ( meu avô nasceu aí em 03/08/1900 ) um  beijo  a todos"	2015-06-09T18:29:10+0000	1
143_2	152605961465739_927776277282033	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"ME GUSTA LA ALPUJARRA. Grupo para alpujarreños y amigos de LA ALPUJARRA. Se admiten fotos y vídeos  comentarios  publicaciones de eventos  historia  etc. que guarden relación con esta Comarca. Nuestro propósito es propagar nuestra tierra por todas partes  entre nuestros amigos y los que se vayan integrando. No es comercial por lo que no se admite publicidad. Tampoco publicaciones obsenas."	2015-06-09T15:15:24+0000	927855610607433	51123a1514f32cbeb14b37e221012b130ef5ad73	0	"esta es la casa de emilia de lobras,prima hermana de mi madre"	2015-06-09T19:22:19+0000	1
143_3	152605961465739_927776277282033	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"ME GUSTA LA ALPUJARRA. Grupo para alpujarreños y amigos de LA ALPUJARRA. Se admiten fotos y vídeos  comentarios  publicaciones de eventos  historia  etc. que guarden relación con esta Comarca. Nuestro propósito es propagar nuestra tierra por todas partes  entre nuestros amigos y los que se vayan integrando. No es comercial por lo que no se admite publicidad. Tampoco publicaciones obsenas."	2015-06-09T15:15:24+0000	927856343940693	51123a1514f32cbeb14b37e221012b130ef5ad73	0	"anteriormente fue la casa de Don maximiliano,el cacique del pueblo"	2015-06-09T19:24:27+0000	1
143_4	152605961465739_927776277282033	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"ME GUSTA LA ALPUJARRA. Grupo para alpujarreños y amigos de LA ALPUJARRA. Se admiten fotos y vídeos  comentarios  publicaciones de eventos  historia  etc. que guarden relación con esta Comarca. Nuestro propósito es propagar nuestra tierra por todas partes  entre nuestros amigos y los que se vayan integrando. No es comercial por lo que no se admite publicidad. Tampoco publicaciones obsenas."	2015-06-09T15:15:24+0000	927862270606767	64d44557a305d6c6262dfe5d63b73508f7023732	0	"En frente  Vivia yo."	2015-06-09T19:37:51+0000	1
143_5	152605961465739_927776277282033	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"ME GUSTA LA ALPUJARRA. Grupo para alpujarreños y amigos de LA ALPUJARRA. Se admiten fotos y vídeos  comentarios  publicaciones de eventos  historia  etc. que guarden relación con esta Comarca. Nuestro propósito es propagar nuestra tierra por todas partes  entre nuestros amigos y los que se vayan integrando. No es comercial por lo que no se admite publicidad. Tampoco publicaciones obsenas."	2015-06-09T15:15:24+0000	927871170605877	5f2ce636add4c4b45a9ae895fdd2cdef91262fe4	0	"Estive aí em 2009"	2015-06-09T19:45:36+0000	1
143_6	152605961465739_927776277282033	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"ME GUSTA LA ALPUJARRA. Grupo para alpujarreños y amigos de LA ALPUJARRA. Se admiten fotos y vídeos  comentarios  publicaciones de eventos  historia  etc. que guarden relación con esta Comarca. Nuestro propósito es propagar nuestra tierra por todas partes  entre nuestros amigos y los que se vayan integrando. No es comercial por lo que no se admite publicidad. Tampoco publicaciones obsenas."	2015-06-09T15:15:24+0000	927911313935196	31f4f989c7b8c329d8648f16a78a2ea78054fd9c	0	"La casa de Emilia y la de Isabel, en lobras"	2015-06-09T20:49:47+0000	2
148_0	152605961465739_903872033005791	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"San Marcos en Lobras"	2015-04-22T09:42:35+0000	912052615521066	8e2013825801f8b6e1b1a3e4a87b44760c24e948	0	"es bonito compartir"	2015-05-09T13:15:41+0000	1
149_0	152605961465739_909311002461894	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Hay que cambiar algunas cosas."	2015-05-03T07:34:34+0000	912052108854450	8e2013825801f8b6e1b1a3e4a87b44760c24e948	0	"la inteligencia hacen mucho que se perdio solo queda el egoismo y la abaricia"	2015-05-09T13:13:35+0000	0
151_0	152605961465739_893966567329671	29cc1edd5aea801b3dd1bb549f122c9bb3660b79		2015-04-04T11:17:50+0000	894111803981814	c6f94f0812d33de3a837c6963e6fdeeafa6ee45e	0	"Muy bonito"	2015-04-04T15:18:11+0000	0
151_1	152605961465739_893966567329671	29cc1edd5aea801b3dd1bb549f122c9bb3660b79		2015-04-04T11:17:50+0000	899544923438502	abcfca576ac585ae2090196ddcd2995f36a1593d	0	"Hermoso!  Que San Agustín interceda por todos los Lobreños del mundo!"	2015-04-14T23:08:30+0000	2
152_0	152605961465739_893966577329670	29cc1edd5aea801b3dd1bb549f122c9bb3660b79		2015-04-04T11:17:50+0000	899544513438543	abcfca576ac585ae2090196ddcd2995f36a1593d	0	"Hermosa la Iglesia de Lobras y su patrono San Agustín!!"	2015-04-14T23:07:37+0000	0
153_0	152605961465739_898391690220492	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"18 lobreños  muchos de nacimiento y otros de adopción  jugándose la ronda a los chinos 😉"	2015-04-12T20:13:23+0000	898433940216267	31f4f989c7b8c329d8648f16a78a2ea78054fd9c	0	"Jajaja jugándose la ronda a las porras"	2015-04-12T21:19:50+0000	0
153_1	152605961465739_898391690220492	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"18 lobreños  muchos de nacimiento y otros de adopción  jugándose la ronda a los chinos 😉"	2015-04-12T20:13:23+0000	898467990212862	30bfd242e0e29d5c25dc84c40625d005997d86e1	0	"Yo perdí !!!"	2015-04-12T22:56:00+0000	0
153_2	152605961465739_898391690220492	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"18 lobreños  muchos de nacimiento y otros de adopción  jugándose la ronda a los chinos 😉"	2015-04-12T20:13:23+0000	898468023546192	30bfd242e0e29d5c25dc84c40625d005997d86e1	0		2015-04-12T22:56:12+0000	0
153_3	152605961465739_898391690220492	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"18 lobreños  muchos de nacimiento y otros de adopción  jugándose la ronda a los chinos 😉"	2015-04-12T20:13:23+0000	898479400211721	64d44557a305d6c6262dfe5d63b73508f7023732	0	"Y yooooooo !!!"	2015-04-12T23:11:41+0000	1
153_4	152605961465739_898391690220492	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"18 lobreños  muchos de nacimiento y otros de adopción  jugándose la ronda a los chinos 😉"	2015-04-12T20:13:23+0000	898496783543316	0e02691c82b49a5d6997fa000cc8e25d74ebcb63	0	"Nadie pierde todos ganamos pues esos ratos no se pagan con dineros"	2015-04-12T23:26:36+0000	2
153_5	152605961465739_898391690220492	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"18 lobreños  muchos de nacimiento y otros de adopción  jugándose la ronda a los chinos 😉"	2015-04-12T20:13:23+0000	898498510209810	30bfd242e0e29d5c25dc84c40625d005997d86e1	0	"Desde luego!!!"	2015-04-12T23:31:03+0000	0
153_6	152605961465739_898391690220492	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"18 lobreños  muchos de nacimiento y otros de adopción  jugándose la ronda a los chinos 😉"	2015-04-12T20:13:23+0000	898669870192674	64d44557a305d6c6262dfe5d63b73508f7023732	0	"Ni con dinero ni con nada"	2015-04-13T08:46:44+0000	0
155_0	152605961465739_891958234197171	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Ana Puertas Lopez shared Ayuntamiento de Lobras (Granada) s photo to the group: Lobreños del mundo."	2015-03-31T08:44:19+0000	892664964126498	5f2ce636add4c4b45a9ae895fdd2cdef91262fe4	0	"soplar un beso a todos, y ¡ay Monteoliva vivir a Lobras, que Dios te bendiga."	2015-04-01T21:59:18+0000	0
156_0	152605961465739_888517571207904	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Alex Alvarez Monteoliva shared Juan Luis Lopez Aguayo s post to the group: Lobreños del mundo."	2015-03-25T14:04:41+0000	888525234540471	5f2ce636add4c4b45a9ae895fdd2cdef91262fe4	0	"MUITO BONITA,ABRAÇOS AOS LOBRENHOS"	2015-03-25T14:25:44+0000	0
159_0	152605961465739_861069697286025	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Lo mas bonito que encontré en la alpujarra"	2015-02-08T15:17:12+0000	861161137276881	64d44557a305d6c6262dfe5d63b73508f7023732	0	"Es q sige tan enamorado como el primer dia o mas"	2015-02-08T16:14:48+0000	1
159_1	152605961465739_861069697286025	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Lo mas bonito que encontré en la alpujarra"	2015-02-08T15:17:12+0000	861208473938814	31f4f989c7b8c329d8648f16a78a2ea78054fd9c	0	"Eso es muy bonito,  que sea siempre asi"	2015-02-08T18:18:12+0000	2
162_0	152605961465739_833485120044483	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"A TODOS OS LOBREÑOS E MONTEOLIVA  FELICES FIESTAS Y UN PROSPERO AÑO NUEVO 2015! ***"	2014-12-29T20:15:19+0000	833968653329463	bd3fcb6cf4f16fd36c318388e10706f4e64f5052	0	"IGUALMENTE PARA VOS Y TODA TU FLIA !! DESDE MENDOZA FELICES FIESTAS!!! UN ABRAZO"	2014-12-30T13:45:16+0000	1
162_1	152605961465739_833485120044483	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"A TODOS OS LOBREÑOS E MONTEOLIVA  FELICES FIESTAS Y UN PROSPERO AÑO NUEVO 2015! ***"	2014-12-29T20:15:19+0000	834108699982125	30bfd242e0e29d5c25dc84c40625d005997d86e1	0	"Feliz Año para todos !"	2014-12-30T18:43:41+0000	0
162_2	152605961465739_833485120044483	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"A TODOS OS LOBREÑOS E MONTEOLIVA  FELICES FIESTAS Y UN PROSPERO AÑO NUEVO 2015! ***"	2014-12-29T20:15:19+0000	834123689980626	fd3bac3a8bb9009489c37370cbe0105c7d2071ce	0	"FELIZ AÑO NUEVO, DESDE CÓRDOBA, ARGENTINA"	2014-12-30T19:30:34+0000	0
162_3	152605961465739_833485120044483	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"A TODOS OS LOBREÑOS E MONTEOLIVA  FELICES FIESTAS Y UN PROSPERO AÑO NUEVO 2015! ***"	2014-12-29T20:15:19+0000	834132389979756	b4e374f61acb06a97c4358901886fcf21f261a5e	0	"FELIZ AÑO PARA TODOS,DESDE DEAN FUNES Y VILLA MARIA"	2014-12-30T19:53:42+0000	0
162_4	152605961465739_833485120044483	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"A TODOS OS LOBREÑOS E MONTEOLIVA  FELICES FIESTAS Y UN PROSPERO AÑO NUEVO 2015! ***"	2014-12-29T20:15:19+0000	834184659974529	a6e81f300cc4cd9db0598ca286b1dbbc5522ff15	0	"Feliz año para todos!!!!desde Barcelona"	2014-12-30T22:17:48+0000	0
162_5	152605961465739_833485120044483	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"A TODOS OS LOBREÑOS E MONTEOLIVA  FELICES FIESTAS Y UN PROSPERO AÑO NUEVO 2015! ***"	2014-12-29T20:15:19+0000	834187136640948	5f2ce636add4c4b45a9ae895fdd2cdef91262fe4	0	"desde Brasil. besos a todos."	2014-12-30T22:26:23+0000	0
165_0	152605961465739_825329154193413	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Buenas a Tod@s   Las mayordomas de las Fiestas de San Agustin 2015 de Lobras queremos agradecer a todas las personas que nos han ayudado vendiendo la loteria o comprando algún decimo y a tod@s les deseamos suerte para el sorteo del dia 22   Muchas gracias"	2014-12-17T20:31:08+0000	825355357524126	38aa15de627ec848163a33b05e9623707ccecd0b	0	"A ver si nos toca!!!"	2014-12-17T21:55:21+0000	0
165_1	152605961465739_825329154193413	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Buenas a Tod@s   Las mayordomas de las Fiestas de San Agustin 2015 de Lobras queremos agradecer a todas las personas que nos han ayudado vendiendo la loteria o comprando algún decimo y a tod@s les deseamos suerte para el sorteo del dia 22   Muchas gracias"	2014-12-17T20:31:08+0000	825363880856607	31f4f989c7b8c329d8648f16a78a2ea78054fd9c	0	"Sería muy bonito y además esta muy bien repartida"	2014-12-17T22:23:27+0000	1
165_2	152605961465739_825329154193413	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Buenas a Tod@s   Las mayordomas de las Fiestas de San Agustin 2015 de Lobras queremos agradecer a todas las personas que nos han ayudado vendiendo la loteria o comprando algún decimo y a tod@s les deseamos suerte para el sorteo del dia 22   Muchas gracias"	2014-12-17T20:31:08+0000	825740564152272	5547ca777776fa6f079efbbc060ca2b17cbe29f0	0	"SEGURO QUE TOCA"	2014-12-18T16:50:12+0000	1
171_0	152605961465739_801492289910433	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Lobras desde la carretera de Cadiar"	2014-11-03T19:02:17+0000	801497899909872	f18e611f0d9e23762cd9cd390146978d8a835b3e	0	"Francisco Rigalt Monteoliva"	2014-11-03T19:14:10+0000	0
171_1	152605961465739_801492289910433	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Lobras desde la carretera de Cadiar"	2014-11-03T19:02:17+0000	801510083241987	5f2ce636add4c4b45a9ae895fdd2cdef91262fe4	0	LOBRAS.	2014-11-03T19:49:54+0000	0
171_2	152605961465739_801492289910433	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Lobras desde la carretera de Cadiar"	2014-11-03T19:02:17+0000	801936019866060	38e5f4b0b4fe0691d792ff9d4ee7b1d11d331eac	0	"Me gusta"	2014-11-04T17:04:10+0000	0
172_0	152605961465739_799785926747736	29cc1edd5aea801b3dd1bb549f122c9bb3660b79		2014-10-31T17:49:32+0000	800942133298782	5547ca777776fa6f079efbbc060ca2b17cbe29f0	0	"que nos dejen tranquilos que la alpujarra no tiene capital  que no se inventen mas cosas."	2014-11-02T18:07:52+0000	1
174_0	152605961465739_797993826926946	29cc1edd5aea801b3dd1bb549f122c9bb3660b79		2014-10-28T07:51:47+0000	798271853565810	8e2013825801f8b6e1b1a3e4a87b44760c24e948	0	"muy hermoso"	2014-10-28T22:13:55+0000	1
176_0	152605961465739_790434697682859	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"LOBRAS.- Rincones. Fotos de Fernando Utrilla."	2014-10-14T10:38:35+0000	790541577672171	31f4f989c7b8c329d8648f16a78a2ea78054fd9c	0	"Bonitas fotos gracias por compartirlas"	2014-10-14T14:39:10+0000	1
180_0	152605961465739_763971143662548	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Oración a san Agustín Esta oración  no se quien la escribió. La encontré en un papel con letra de mi abuelo Antonio Monteoliva Ruiz   Agustín Santo  sabio y fundador de la iglesia  defensor de tu pueblo de Lobras guárdale tus hijos queridos  defiéndelos a todos.- Oye pues nuestra pobre oración y alcanza del Señor que nos libre del mal y del error “pues en Ti confiamos con sincero amor” Como muy sincero amor  con suspiros  lágrimas y oraciones.  Tu madre Santa Mónica apartó del error tu corazón y alcanzó del Señor su conversión. Guía pues nuestros pasos Agustín por el camino del bien y consigamos victoria hasta el fin  que todos entremos en la Gloria. Así sea Agustín  santo sabio y fundador de la Iglesia  defensor de tu pueblo de Lobras  guardad a tus hijos queridos. Defiéndelos a todos. Sálvalos a todos"	2014-08-27T22:50:00+0000	764132863646376	31f4f989c7b8c329d8648f16a78a2ea78054fd9c	0	"No es una oración. Es una canción. El himno. De San `   Agustín"	2014-08-28T08:38:47+0000	1
180_1	152605961465739_763971143662548	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Oración a san Agustín Esta oración  no se quien la escribió. La encontré en un papel con letra de mi abuelo Antonio Monteoliva Ruiz   Agustín Santo  sabio y fundador de la iglesia  defensor de tu pueblo de Lobras guárdale tus hijos queridos  defiéndelos a todos.- Oye pues nuestra pobre oración y alcanza del Señor que nos libre del mal y del error “pues en Ti confiamos con sincero amor” Como muy sincero amor  con suspiros  lágrimas y oraciones.  Tu madre Santa Mónica apartó del error tu corazón y alcanzó del Señor su conversión. Guía pues nuestros pasos Agustín por el camino del bien y consigamos victoria hasta el fin  que todos entremos en la Gloria. Así sea Agustín  santo sabio y fundador de la Iglesia  defensor de tu pueblo de Lobras  guardad a tus hijos queridos. Defiéndelos a todos. Sálvalos a todos"	2014-08-27T22:50:00+0000	764503123609350	abcfca576ac585ae2090196ddcd2995f36a1593d	0	"Ah Gracias!!!!! Esta bien o le falta algo? Mi abuelo la tenía en un papel. El abuelo murió en el año 1980... asi es que tiene muchos años!!!!! nos falta la música del himno. Si esta mal o incompleta, por favor nod svidsn."	2014-08-28T23:40:09+0000	0
180_2	152605961465739_763971143662548	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Oración a san Agustín Esta oración  no se quien la escribió. La encontré en un papel con letra de mi abuelo Antonio Monteoliva Ruiz   Agustín Santo  sabio y fundador de la iglesia  defensor de tu pueblo de Lobras guárdale tus hijos queridos  defiéndelos a todos.- Oye pues nuestra pobre oración y alcanza del Señor que nos libre del mal y del error “pues en Ti confiamos con sincero amor” Como muy sincero amor  con suspiros  lágrimas y oraciones.  Tu madre Santa Mónica apartó del error tu corazón y alcanzó del Señor su conversión. Guía pues nuestros pasos Agustín por el camino del bien y consigamos victoria hasta el fin  que todos entremos en la Gloria. Así sea Agustín  santo sabio y fundador de la Iglesia  defensor de tu pueblo de Lobras  guardad a tus hijos queridos. Defiéndelos a todos. Sálvalos a todos"	2014-08-27T22:50:00+0000	764503290276000	abcfca576ac585ae2090196ddcd2995f36a1593d	0	"Saludos a todos en el día del Patrono de Lobras. A esta hora deben estar ya en el baile. besos a todos!!!!!!!!!!"	2014-08-28T23:40:50+0000	0
180_3	152605961465739_763971143662548	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Oración a san Agustín Esta oración  no se quien la escribió. La encontré en un papel con letra de mi abuelo Antonio Monteoliva Ruiz   Agustín Santo  sabio y fundador de la iglesia  defensor de tu pueblo de Lobras guárdale tus hijos queridos  defiéndelos a todos.- Oye pues nuestra pobre oración y alcanza del Señor que nos libre del mal y del error “pues en Ti confiamos con sincero amor” Como muy sincero amor  con suspiros  lágrimas y oraciones.  Tu madre Santa Mónica apartó del error tu corazón y alcanzó del Señor su conversión. Guía pues nuestros pasos Agustín por el camino del bien y consigamos victoria hasta el fin  que todos entremos en la Gloria. Así sea Agustín  santo sabio y fundador de la Iglesia  defensor de tu pueblo de Lobras  guardad a tus hijos queridos. Defiéndelos a todos. Sálvalos a todos"	2014-08-27T22:50:00+0000	765142066878789	3745b8d6c63a202b4dd8e3ed3a29c2fa35dc1734	0	http://youtu.be/6McCGRzkros	2014-08-30T00:19:31+0000	1
181_0	152605961465739_764508723608790	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"En octubre de 2013 hicimos la reunión Suprema de los Monteoliva. Nos reunimos los descendientes de Antonio  Francisco y Maximiliano Monteoliva Ruiz  fuimos mas de 140 Todos les mandamos muchos  cariños!!!!. Un homenaje especial a la Tía Sra Lauret de Monteoliva  con sus apenas 93 años se hizo más de 700 Km para estar presente!!!!saludos especiales a todos los Lobreños!!!!!!"	2014-08-28T23:59:21+0000	764509576942038	abcfca576ac585ae2090196ddcd2995f36a1593d	0	"esta soy yo!!!!"	2014-08-29T00:02:33+0000	6
181_1	152605961465739_764508723608790	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"En octubre de 2013 hicimos la reunión Suprema de los Monteoliva. Nos reunimos los descendientes de Antonio  Francisco y Maximiliano Monteoliva Ruiz  fuimos mas de 140 Todos les mandamos muchos  cariños!!!!. Un homenaje especial a la Tía Sra Lauret de Monteoliva  con sus apenas 93 años se hizo más de 700 Km para estar presente!!!!saludos especiales a todos los Lobreños!!!!!!"	2014-08-28T23:59:21+0000	764534783606184	abcfca576ac585ae2090196ddcd2995f36a1593d	0	"cuando era más joven!!!!!"	2014-08-29T01:34:39+0000	0
181_2	152605961465739_764508723608790	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"En octubre de 2013 hicimos la reunión Suprema de los Monteoliva. Nos reunimos los descendientes de Antonio  Francisco y Maximiliano Monteoliva Ruiz  fuimos mas de 140 Todos les mandamos muchos  cariños!!!!. Un homenaje especial a la Tía Sra Lauret de Monteoliva  con sus apenas 93 años se hizo más de 700 Km para estar presente!!!!saludos especiales a todos los Lobreños!!!!!!"	2014-08-28T23:59:21+0000	764548213604841	97aee4373c99d92221b905c7bc297e5efdad1d09	0	"Un beso muy grande para todos"	2014-08-29T02:22:48+0000	0
183_0	152605961465739_757486520977677	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"El 23 de agosto nos vamos a reunir la gente amiga de Lobras para hacer una comida en el huerto de Miguel  la haremos al mediodía y la pagarems entre todos los amig@s que queremos pasar un gran día se pide confirmar la repartir las faenas"	2014-08-16T10:00:42+0000	757641374295525	97cc8ecc395d1a6913751fa2aa2ab695164b5798	0	"Nosotros confirmamos,apunta a maribel y jose"	2014-08-16T16:43:36+0000	0
183_1	152605961465739_757486520977677	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"El 23 de agosto nos vamos a reunir la gente amiga de Lobras para hacer una comida en el huerto de Miguel  la haremos al mediodía y la pagarems entre todos los amig@s que queremos pasar un gran día se pide confirmar la repartir las faenas"	2014-08-16T10:00:42+0000	757641747628821	31f4f989c7b8c329d8648f16a78a2ea78054fd9c	0	"Eso esta hecho"	2014-08-16T16:44:46+0000	0
183_2	152605961465739_757486520977677	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"El 23 de agosto nos vamos a reunir la gente amiga de Lobras para hacer una comida en el huerto de Miguel  la haremos al mediodía y la pagarems entre todos los amig@s que queremos pasar un gran día se pide confirmar la repartir las faenas"	2014-08-16T10:00:42+0000	757642070962122	31f4f989c7b8c329d8648f16a78a2ea78054fd9c	0	"Yo también confirmo"	2014-08-16T16:45:29+0000	0
183_3	152605961465739_757486520977677	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"El 23 de agosto nos vamos a reunir la gente amiga de Lobras para hacer una comida en el huerto de Miguel  la haremos al mediodía y la pagarems entre todos los amig@s que queremos pasar un gran día se pide confirmar la repartir las faenas"	2014-08-16T10:00:42+0000	757656274294035	30bfd242e0e29d5c25dc84c40625d005997d86e1	0	"Yo tambien confirmo."	2014-08-16T17:25:12+0000	0
183_4	152605961465739_757486520977677	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"El 23 de agosto nos vamos a reunir la gente amiga de Lobras para hacer una comida en el huerto de Miguel  la haremos al mediodía y la pagarems entre todos los amig@s que queremos pasar un gran día se pide confirmar la repartir las faenas"	2014-08-16T10:00:42+0000	760944030631926	0e02691c82b49a5d6997fa000cc8e25d74ebcb63	0	"Estaremos con vosotros"	2014-08-22T18:43:23+0000	0
184_0	152605961465739_757120137680982	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Francisco Javier Bolívar Lupiáñez added 5 photos to the Programa Fiestas 2014 in Lobreños del mundo."	2014-08-15T14:41:00+0000	757121804347482	9cfb78ecde09e3550507aba0189de48d137c52bf	0	"Oleeee!!! :)"	2014-08-15T14:46:16+0000	0
184_1	152605961465739_757120137680982	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Francisco Javier Bolívar Lupiáñez added 5 photos to the Programa Fiestas 2014 in Lobreños del mundo."	2014-08-15T14:41:00+0000	757122147680781	c6f94f0812d33de3a837c6963e6fdeeafa6ee45e	0	"Lucia guapa te recordaremos en cada momento"	2014-08-15T14:47:13+0000	1
